Date,EWL,EWT,EDEN,RSX,ENZL,EWJ,PLND,GXC,EWN,TUR,EUSA,QAT,EWD,EIS,EWG,EWC,EWH,EFNL,EWQ,EWA,EWM,EWK,PGAL,EWY,EWS,EWI,EIRL,EWU,PIN,EWP,KSA,THD,GREK,EPHE,VNM,UAE,EWO,EGPT,NORW,PAK,EWZ,EPU,ARGT,EWW,EZA,IDX,GXG,NGE,ECH
2016-08-08,28.04,27.74,51.35,15.63,39.9,45.72,12.98,68.75,22.23,35.03,43.12,17.08,24.69,46.37,23.85,23.44,18.93,29.11,21.9,17.66,28.01,16.25,8.55,52.18,18.74,19.64,35.03,27.07,20.04,22.83,20.48,68.62,6.59,39.1,13.7,15.15,13.74,37.88,8.99,12.73,31.16,32.11,22.26,47.23,48.48,22.17,8.25,15.15,36.16
2016-08-09,28.25,27.98,52.06,15.65,40.15,46.14,13.03,69.28,22.49,35.42,43.08,17.68,25.25,46.45,24.43,23.58,18.95,29.51,22.11,17.75,28.18,16.34,8.69,52.83,18.79,19.78,35.35,27.1,20.02,23.05,20.77,68.95,6.63,39.42,13.89,15.28,13.88,38.26,9.17,12.84,31.48,31.98,22.24,47.89,49.11,22.29,8.27,14.74,36.46
2016-08-10,28.41,28.16,51.72,15.46,40.18,46.29,13.1,69.21,22.63,35.48,42.95,17.87,25.4,46.4,24.53,23.62,18.87,29.71,22.24,17.76,28.28,16.39,8.79,53.06,18.77,19.94,35.43,27.13,19.69,23.29,20.76,68.87,6.63,39.49,14.12,15.3,13.89,39.55,9.28,12.82,31.17,32.35,22.26,48.12,49.41,22.13,8.4,15.22,36.46
2016-08-11,28.75,28.1,51.75,15.77,40.38,46.63,13.24,70.69,22.77,36.07,43.23,17.87,25.62,46.69,24.67,23.89,19.07,29.95,22.42,17.81,28.62,16.51,8.84,53.49,18.89,20.05,35.64,27.38,19.97,23.37,20.97,69.84,6.71,39.48,14.54,15.42,13.93,38.71,9.37,12.8,31.86,32.59,22.52,49.04,49.67,22.23,8.59,15.29,37.12
2016-08-12,28.75,27.87,51.87,15.72,40.34,46.4,13.2,71.09,22.73,35.63,43.18,17.87,25.56,46.83,24.65,23.81,19.01,29.78,22.45,17.61,28.35,16.63,8.88,53.0,18.68,20.12,35.98,27.33,19.97,23.42,21.05,69.69,6.7,39.05,14.35,15.32,14.05,39.16,9.37,12.87,31.48,32.46,22.37,49.02,49.48,21.98,8.48,15.32,36.79
2016-08-15,28.79,28.0,52.22,16.08,40.53,46.67,13.26,72.29,22.83,35.88,43.44,18.21,25.68,47.05,24.77,23.93,19.12,30.01,22.49,17.73,28.62,16.73,8.91,53.58,18.86,20.21,36.07,27.36,20.05,23.48,21.07,69.7,6.74,39.25,14.59,15.71,14.08,39.42,9.35,12.8,31.83,32.55,22.38,49.8,49.77,21.84,8.57,15.05,36.89
2016-08-16,28.8,27.74,52.06,16.04,40.25,46.25,13.24,72.17,22.75,35.63,43.16,18.51,25.52,46.94,24.79,23.96,18.99,29.83,22.49,17.72,28.82,16.69,8.86,53.35,18.75,20.07,36.15,27.5,19.79,23.38,20.74,68.93,6.75,39.23,14.49,15.42,14.11,39.24,9.32,12.79,31.6,32.63,22.41,49.63,49.05,21.77,8.64,15.11,36.65
2016-08-17,28.75,27.53,52.03,16.03,40.56,46.63,12.97,72.03,22.76,35.97,43.19,18.5,25.43,46.61,24.68,23.93,18.9,29.69,22.41,17.72,28.58,16.69,8.85,52.65,18.67,19.98,36.57,27.5,19.79,23.26,20.29,68.56,6.74,39.06,14.48,15.23,14.1,38.54,9.2,12.76,31.53,32.46,22.29,49.11,49.21,21.86,8.65,15.15,35.98
2016-08-18,28.99,27.73,52.79,16.01,40.95,46.4,13.11,72.7,22.94,35.81,43.34,18.5,25.71,46.99,24.87,24.1,18.97,29.91,22.54,17.73,28.85,16.8,8.85,53.41,18.77,20.14,36.81,27.76,19.97,23.3,20.44,69.62,6.79,39.28,14.58,15.26,14.2,39.25,9.26,12.68,31.35,32.89,22.5,49.38,50.06,22.23,8.78,14.39,36.11
2016-08-19,28.68,27.28,53.05,15.84,40.81,46.29,12.85,72.56,22.82,35.86,43.25,18.51,25.48,46.96,24.7,23.94,18.82,29.72,22.37,17.57,28.55,16.74,8.84,53.04,18.63,19.73,36.67,27.53,19.88,23.04,20.39,69.32,6.78,39.36,14.59,15.27,14.15,39.3,9.25,12.77,31.51,32.76,22.18,48.98,49.47,22.06,8.86,14.7,35.9
2016-08-22,28.72,26.88,53.48,15.68,41.26,46.55,12.8,71.92,22.84,35.41,43.38,18.04,25.46,46.99,24.58,23.86,18.76,29.69,22.32,17.58,28.31,16.73,8.82,52.36,18.48,19.78,36.79,27.55,19.61,23.13,19.96,68.74,6.7,39.13,14.4,15.15,14.09,38.33,9.21,12.66,30.74,32.22,22.09,48.71,48.84,21.71,8.73,15.22,35.37
2016-08-23,28.81,27.03,53.51,15.81,41.47,46.59,12.73,71.79,22.97,34.73,43.56,18.14,25.6,47.57,24.71,24.0,18.92,29.87,22.33,17.69,28.18,16.82,8.79,52.68,18.55,20.11,37.01,27.74,19.66,23.26,20.08,68.67,6.73,38.95,14.5,15.1,14.25,37.88,9.29,12.58,30.57,32.01,22.19,47.54,47.0,21.62,8.65,15.46,35.21
2016-08-24,28.59,27.15,53.29,15.67,41.03,46.55,12.7,71.42,22.85,34.7,43.25,18.28,25.67,46.95,24.63,23.81,18.78,29.79,22.29,17.69,28.38,16.75,8.73,52.62,18.63,20.12,36.89,27.66,19.88,23.31,19.8,69.63,6.73,38.7,14.36,15.15,14.29,38.43,9.28,12.72,30.67,31.06,22.08,47.86,47.21,21.65,8.69,14.98,35.61
2016-08-25,28.43,27.49,53.1,15.74,41.1,46.33,12.65,71.43,22.83,35.21,43.18,18.0,25.51,46.91,24.49,23.77,18.83,29.64,22.18,17.68,28.45,16.69,8.71,52.74,18.79,20.03,36.95,27.57,19.71,23.26,19.72,69.72,6.72,38.63,14.27,15.11,14.2,37.68,9.24,12.74,30.47,31.0,22.07,48.09,46.6,21.9,8.86,15.08,35.83
2016-08-26,28.26,27.31,52.78,15.57,40.55,45.99,12.36,71.44,22.76,34.76,43.18,18.05,25.33,46.96,24.32,23.69,18.77,29.65,22.14,17.45,28.28,16.6,8.6,52.07,18.48,19.96,36.84,27.4,19.55,23.16,19.71,69.64,6.6,38.33,14.45,14.92,14.18,37.58,9.16,12.67,30.13,30.88,21.8,47.27,45.66,21.55,8.86,15.49,35.34
2016-08-29,28.35,27.42,53.01,15.64,40.75,46.14,12.54,71.87,22.88,34.76,43.28,18.05,25.57,46.59,24.43,23.73,18.78,29.74,22.19,17.43,28.45,16.68,8.6,52.51,18.46,19.94,37.22,27.5,19.83,23.21,20.11,69.94,6.56,38.5,14.47,15.03,14.26,38.39,9.22,12.75,31.02,31.07,21.89,47.45,46.03,21.42,8.78,15.53,35.33
2016-08-30,28.33,27.29,52.84,15.57,40.4,46.14,12.53,72.37,22.9,34.48,43.24,18.39,25.38,46.46,24.49,23.62,18.94,29.66,22.18,17.28,28.01,16.61,8.68,52.53,18.27,20.02,37.0,27.41,19.93,23.27,20.13,69.63,6.51,37.93,14.42,15.03,14.29,37.75,9.2,12.64,30.86,30.39,21.75,46.97,45.42,21.18,8.78,15.66,35.05
2016-08-31,28.24,26.99,52.78,15.37,40.62,46.21,12.42,71.59,22.94,34.3,43.19,17.87,25.27,46.44,24.38,23.42,18.85,29.45,22.14,17.07,27.7,16.56,8.64,52.2,18.15,20.14,36.81,27.36,19.9,23.42,19.93,69.52,6.73,37.7,14.42,15.0,14.22,37.35,9.12,12.61,30.62,29.47,21.76,46.72,43.59,21.21,8.43,15.49,34.43
2016-09-01,28.31,27.08,53.01,15.39,40.86,46.55,12.34,72.29,23.09,34.49,43.07,17.67,25.41,46.45,24.46,23.59,19.07,29.78,22.35,17.16,27.7,16.71,8.73,52.44,18.24,20.28,37.21,27.53,19.96,23.71,19.84,69.74,6.86,37.98,14.17,14.89,14.46,37.88,9.12,12.55,30.72,30.25,21.93,46.95,44.21,21.06,8.46,15.66,34.51
2016-09-02,28.65,27.4,53.05,15.74,41.28,46.89,12.35,73.42,23.42,35.1,43.25,17.67,25.61,46.66,24.68,23.93,19.39,30.12,22.69,17.17,27.91,16.9,8.79,52.99,18.24,20.46,37.36,28.11,20.2,23.98,19.84,69.18,6.98,38.68,14.22,14.89,14.55,38.41,9.27,12.4,31.43,31.03,22.33,47.65,45.61,21.51,8.68,15.94,35.33
2016-09-06,28.98,28.16,53.22,16.13,42.33,47.15,12.71,75.2,23.43,35.93,43.39,17.29,25.91,47.02,24.82,24.22,19.59,30.36,22.81,17.47,28.14,17.11,8.82,54.63,19.03,20.52,37.34,28.16,20.45,24.12,20.42,67.89,6.9,38.0,13.9,15.4,14.8,37.77,9.44,12.54,31.96,31.69,22.51,48.14,47.67,21.8,8.99,16.25,35.62
2016-09-07,29.0,28.21,53.3,16.23,42.73,47.38,12.85,74.88,23.37,35.59,43.62,17.36,26.02,47.17,24.92,24.12,19.63,30.54,22.86,17.43,28.25,17.13,8.81,54.68,18.96,20.66,37.28,27.99,20.32,24.28,20.23,67.11,6.85,37.07,13.96,15.25,14.86,37.54,9.41,12.72,31.94,31.62,22.62,47.7,47.17,21.82,9.17,16.45,35.31
2016-09-08,28.95,28.08,53.16,16.22,42.33,47.15,12.63,75.34,23.24,35.27,43.47,17.23,25.98,47.04,24.79,24.08,19.81,30.48,22.85,17.24,28.08,17.11,8.85,54.05,18.84,20.89,37.36,27.95,20.27,24.65,20.45,65.3,6.88,37.11,14.02,15.19,14.99,37.62,9.44,12.71,32.06,31.62,22.4,46.96,46.62,21.49,9.19,16.62,35.01
2016-09-09,28.47,27.01,51.81,15.77,41.34,46.4,12.29,73.8,22.66,34.44,42.5,17.1,25.51,46.57,24.25,23.46,19.67,29.63,22.4,16.69,27.47,16.74,8.63,52.21,18.39,20.35,36.35,27.43,19.78,24.22,20.02,63.92,6.59,35.8,13.84,15.07,14.74,36.61,9.16,12.7,30.22,30.76,21.78,45.53,44.74,20.57,8.88,15.8,34.51
2016-09-12,28.76,27.12,52.62,15.89,40.89,46.78,12.25,74.23,22.87,34.53,42.72,17.1,25.77,46.33,24.41,23.54,19.75,29.77,22.57,16.85,27.67,16.9,8.75,52.33,18.44,20.43,36.8,27.6,20.08,24.28,19.98,63.66,6.62,36.09,14.04,14.98,14.88,36.91,9.23,12.79,30.82,30.81,21.88,45.78,45.76,20.85,8.8,15.83,34.61
2016-09-13,28.38,26.54,52.2,15.43,39.58,45.95,12.02,72.6,22.49,33.86,42.22,16.95,25.29,45.59,24.09,22.92,19.29,29.28,22.12,16.27,27.3,16.61,8.4,50.65,18.0,19.84,36.24,26.98,19.64,23.64,19.88,64.25,6.42,35.68,13.65,14.61,14.6,35.92,8.94,12.7,29.31,30.17,21.47,44.72,44.44,20.46,8.53,15.53,34.02
2016-09-14,28.37,26.74,52.63,15.41,39.71,45.65,12.17,72.88,22.48,33.73,42.36,16.8,25.34,45.62,24.08,22.9,19.39,29.24,22.0,16.41,27.03,16.67,8.39,50.87,18.07,19.78,36.05,27.01,19.79,23.55,19.86,65.33,6.41,35.94,13.64,14.73,14.48,35.71,8.97,12.75,29.21,30.33,21.54,44.14,44.97,20.33,8.57,16.01,34.04
2016-09-15,28.57,27.19,52.95,15.63,39.95,45.88,12.17,74.45,22.66,34.29,42.1,17.11,25.59,45.99,24.27,23.22,19.7,29.59,22.08,16.72,27.36,16.82,8.41,51.45,18.27,19.91,36.41,27.31,19.98,23.68,19.97,66.0,6.4,37.08,13.68,15.09,14.59,35.56,9.01,12.79,30.07,30.48,21.94,43.9,45.69,21.17,8.61,16.35,34.36
2016-09-16,28.12,26.99,52.44,15.4,39.85,45.5,12.23,74.01,22.3,34.25,42.4,17.11,25.17,45.63,23.73,23.05,19.61,29.21,21.74,16.71,27.23,16.69,8.18,51.14,18.17,19.27,35.78,26.89,19.84,23.22,19.97,65.68,6.41,36.09,13.43,14.8,14.37,35.42,8.93,12.7,29.84,30.08,21.71,43.29,45.18,21.08,8.48,16.31,34.01
2016-09-19,28.23,27.83,52.45,15.49,40.2,45.65,12.29,73.94,22.41,34.79,42.6,17.11,25.29,45.76,23.88,23.13,19.6,29.41,21.93,16.77,27.13,16.78,8.29,51.63,18.32,19.48,35.75,27.1,19.95,23.32,19.53,66.88,6.4,36.17,13.76,14.8,14.48,35.63,8.98,12.87,29.95,30.23,22.03,43.25,45.85,21.33,8.57,15.83,34.1
2016-09-20,28.44,27.85,52.63,15.55,40.56,46.29,12.29,74.1,22.51,34.57,42.57,17.11,25.22,45.66,23.99,23.15,19.58,29.5,21.98,16.87,27.09,16.85,8.3,52.08,18.38,19.3,35.87,27.12,19.91,23.29,19.56,66.55,6.4,36.58,14.02,14.84,14.47,35.77,9.04,12.62,30.23,30.38,21.88,43.18,45.32,21.25,8.5,15.9,34.35
2016-09-21,28.74,28.48,53.11,15.91,40.74,47.64,12.56,75.96,22.85,35.76,42.88,17.11,25.57,45.87,24.31,23.63,19.81,29.92,22.28,17.25,27.77,17.13,8.34,53.58,18.72,19.71,36.16,27.41,20.33,23.79,19.85,68.18,6.54,37.51,14.23,14.97,14.67,35.99,9.14,12.63,31.09,31.27,22.35,44.07,47.0,21.92,8.67,16.11,35.13
2016-09-22,29.07,28.39,53.13,16.08,40.49,48.25,12.59,76.46,23.1,36.44,43.35,17.15,25.86,46.33,24.68,23.85,19.89,30.47,22.61,17.36,27.87,17.31,8.34,54.01,18.63,19.91,36.43,27.66,20.42,24.04,19.88,68.78,6.62,37.67,14.26,14.93,14.88,35.77,9.39,12.63,31.32,31.45,22.86,45.08,47.14,22.1,8.79,16.38,35.61
2016-09-23,28.84,28.12,52.79,15.79,39.78,47.57,12.37,75.45,23.03,36.14,43.22,17.15,25.69,46.3,24.59,23.53,19.73,30.33,22.46,17.34,27.67,17.3,8.42,53.41,18.41,19.66,36.22,27.41,20.17,23.74,19.88,67.56,6.66,36.47,14.13,15.07,14.82,35.92,9.37,12.55,30.94,31.14,22.53,44.34,46.74,21.77,8.6,16.04,35.16
2016-09-26,28.6,27.76,52.42,15.73,39.78,47.15,12.37,73.82,22.79,34.37,42.77,17.01,25.42,45.93,24.19,23.32,19.49,30.15,22.2,17.32,27.43,17.21,8.44,52.83,18.34,19.43,35.79,27.13,19.99,23.5,19.72,67.48,6.56,36.02,14.16,15.05,14.77,35.85,9.28,12.71,30.52,30.69,22.31,43.65,46.03,21.62,8.51,16.14,34.92
2016-09-27,28.7,28.12,52.06,15.63,39.95,47.68,12.39,74.79,22.82,34.96,42.95,17.01,25.48,45.79,24.13,23.3,19.7,30.31,22.19,17.51,27.47,17.2,8.37,54.01,18.5,19.34,35.72,27.2,20.21,23.48,19.07,67.75,6.56,35.58,14.34,15.02,14.7,36.01,9.21,12.86,31.0,30.46,22.25,45.31,46.96,22.14,8.52,16.52,34.95
2016-09-28,28.91,28.34,52.5,16.02,40.17,47.61,12.36,75.36,23.05,35.15,43.18,17.61,25.64,45.87,24.38,23.76,19.85,30.53,22.47,17.71,27.74,17.35,8.48,54.32,18.58,19.59,36.1,27.52,20.42,23.71,18.77,67.78,6.56,36.42,14.44,15.11,14.81,36.23,9.4,12.73,31.54,30.85,22.65,45.79,47.46,22.37,8.7,16.35,35.21
2016-09-29,28.5,28.07,51.42,15.91,40.12,47.27,12.36,74.41,22.74,34.11,42.93,17.28,25.43,45.04,23.89,23.7,19.65,30.04,22.07,17.51,27.47,17.04,8.4,53.56,18.48,19.28,35.47,27.31,19.55,23.3,19.06,67.22,6.41,36.37,14.28,15.08,14.71,35.72,9.48,12.69,30.68,30.69,22.76,45.03,45.86,22.02,8.65,16.35,34.85
2016-09-30,28.58,28.19,52.0,15.91,40.65,47.19,12.38,74.59,23.14,34.2,43.32,17.17,25.72,45.28,24.43,23.77,19.73,30.43,22.41,17.64,27.47,17.19,8.48,53.85,18.62,19.66,35.96,27.48,20.0,23.7,19.06,67.64,6.58,36.56,14.35,15.0,14.87,35.74,9.68,12.86,30.81,30.59,23.11,44.88,46.53,21.9,8.64,16.31,34.78
2016-10-03,28.52,28.19,51.71,16.13,40.49,47.04,12.41,74.72,23.1,34.35,43.08,17.17,25.83,45.09,24.33,23.73,19.76,30.48,22.34,17.68,27.6,17.09,8.45,53.77,18.53,19.52,36.04,27.46,20.39,23.59,18.42,67.79,6.6,36.74,14.18,14.69,14.85,35.94,9.7,12.95,31.66,30.57,23.26,45.51,46.64,22.35,8.45,16.42,34.92
2016-10-04,28.46,27.98,51.39,15.84,39.92,46.78,12.45,74.52,23.2,33.47,42.85,17.17,25.78,44.69,24.44,23.35,19.66,30.46,22.39,17.54,27.16,17.04,8.48,52.73,18.36,19.36,35.99,27.55,20.31,23.5,18.6,67.48,6.61,36.21,14.13,14.7,14.79,35.61,9.7,13.07,31.1,29.8,23.23,45.73,45.52,21.84,8.3,16.45,34.83
2016-10-05,28.6,28.25,52.0,15.96,39.44,47.08,12.6,75.88,23.3,34.18,43.05,16.96,25.92,45.05,24.54,23.55,19.87,30.49,22.51,17.64,27.43,17.15,8.45,53.42,18.63,19.69,36.07,27.57,20.43,23.75,18.99,68.34,6.66,36.51,14.34,14.61,14.92,36.37,9.76,13.0,31.9,29.63,23.49,46.22,46.4,22.03,8.47,16.21,34.93
2016-10-06,28.38,28.28,51.65,16.13,38.98,46.85,12.6,75.95,23.23,34.46,43.01,17.13,25.96,44.81,24.43,23.46,19.84,30.16,22.41,17.65,27.43,17.03,8.34,53.69,18.58,19.66,35.78,27.29,20.36,23.63,18.99,68.45,6.59,36.22,14.26,14.68,14.84,36.43,9.79,13.0,32.1,29.17,23.51,45.86,45.53,21.91,8.56,15.97,34.94
2016-10-07,28.22,28.28,51.41,15.95,38.62,46.85,12.62,75.36,22.97,34.22,42.83,16.88,25.79,44.64,24.26,23.26,19.81,30.05,22.28,17.58,27.33,16.99,8.31,53.37,18.38,19.61,35.05,26.98,20.34,23.31,19.18,67.76,6.68,35.81,14.22,14.5,14.8,36.82,9.65,12.91,32.39,29.53,23.57,45.53,45.28,21.75,8.57,15.9,34.84
2016-10-10,28.24,28.53,51.27,16.15,38.33,47.0,12.68,76.3,22.99,34.02,42.95,16.88,25.93,45.31,24.41,23.51,19.94,30.17,22.39,17.72,27.57,17.0,8.35,53.92,18.38,19.75,35.03,26.94,20.43,23.34,19.1,65.41,6.79,35.87,14.16,14.49,14.8,35.13,9.81,12.89,32.77,29.51,23.64,47.13,45.67,21.84,8.65,15.73,35.0
2016-10-11,27.98,27.94,50.4,15.98,37.72,46.59,12.41,74.25,22.65,33.76,42.23,17.16,25.28,44.64,24.15,23.34,19.36,29.79,22.08,17.38,27.09,16.85,8.31,51.91,18.03,19.43,34.61,26.37,20.21,23.15,19.11,63.19,6.71,35.22,14.05,14.36,14.69,34.79,9.66,12.83,32.5,29.3,23.37,46.87,43.6,21.52,8.62,15.66,35.17
2016-10-12,27.86,28.25,50.38,15.83,37.78,46.52,12.39,74.17,22.63,33.67,42.46,17.18,24.99,44.34,23.98,23.38,19.48,29.37,22.01,17.5,27.09,16.78,8.31,51.96,17.86,19.37,34.35,26.37,20.16,23.13,19.13,61.4,6.73,34.73,14.04,14.45,14.64,34.74,9.67,12.87,32.38,29.47,23.38,46.73,43.85,21.64,8.63,15.77,35.18
2016-10-13,27.72,27.89,50.27,15.74,37.94,46.44,12.28,73.24,22.41,33.56,42.21,17.18,24.87,44.15,23.85,23.49,19.26,29.22,21.93,17.45,27.03,16.82,8.33,51.45,17.81,19.23,34.48,26.28,19.98,23.0,19.22,63.06,6.76,34.71,14.04,14.27,14.57,35.13,9.68,12.87,32.73,29.32,22.98,46.4,42.69,21.56,8.59,15.49,35.07
2016-10-14,27.81,27.76,50.28,15.66,37.96,46.44,12.13,73.56,22.44,33.4,42.24,17.18,24.95,43.73,23.97,23.52,19.38,29.21,22.01,17.47,26.89,16.81,8.37,51.29,17.79,19.39,34.57,26.2,20.04,23.13,19.3,64.98,6.71,34.6,14.07,14.27,14.63,35.56,9.61,12.87,32.93,29.34,23.07,46.26,42.9,21.74,8.54,15.56,35.25
2016-10-17,27.62,27.74,50.4,15.51,37.78,46.48,12.07,73.14,22.41,33.34,42.07,17.18,24.91,43.38,23.87,23.59,19.28,29.24,22.0,17.42,26.76,16.79,8.37,51.57,17.84,19.52,34.64,26.01,19.9,23.18,18.88,65.27,6.64,34.64,13.89,14.11,14.65,34.5,9.6,12.76,33.32,29.41,23.21,46.48,43.27,21.75,8.56,15.35,35.35
2016-10-18,27.83,28.23,50.93,15.71,37.59,46.74,12.18,74.1,22.63,33.85,42.37,17.13,25.2,44.23,24.08,23.82,19.48,29.53,22.22,17.64,27.16,16.92,8.49,52.43,17.95,19.87,34.97,26.37,20.25,23.52,18.88,65.72,6.84,35.93,14.02,14.31,14.83,34.5,9.68,12.7,34.13,29.98,23.33,47.71,44.69,22.05,8.64,15.53,35.93
2016-10-19,27.9,28.41,51.21,15.89,38.0,46.89,12.31,74.21,22.63,34.61,42.58,17.13,25.13,44.14,24.13,23.98,19.55,29.49,22.24,17.78,27.33,16.9,8.55,52.84,18.02,19.96,35.0,26.46,20.33,23.68,18.82,66.49,6.84,36.84,14.17,14.31,14.83,34.48,9.8,12.79,34.05,30.52,23.58,48.47,45.33,22.08,8.68,15.56,36.65
2016-10-20,27.77,28.32,51.37,15.77,37.61,47.31,12.25,74.05,22.7,34.58,42.52,17.33,25.2,44.26,24.13,23.82,19.57,29.46,22.27,17.6,27.2,16.82,8.55,52.26,17.93,20.02,35.19,26.42,20.25,23.9,19.21,66.53,6.84,36.45,14.11,14.46,14.89,35.22,9.7,12.89,34.51,30.46,23.58,47.91,44.96,21.96,8.68,15.15,36.54
2016-10-21,27.69,28.26,51.51,15.77,37.39,47.31,12.19,74.11,22.63,34.38,42.42,17.04,25.09,44.17,24.03,23.78,19.56,29.2,22.19,17.5,27.26,16.72,8.53,52.05,17.86,20.0,34.98,26.39,20.16,23.91,19.34,66.8,6.82,36.27,14.02,14.46,14.84,34.9,9.71,12.89,34.5,30.45,23.54,48.09,44.97,21.93,8.67,15.25,36.65
2016-10-24,27.48,28.44,51.41,15.85,37.21,47.38,12.34,74.59,22.75,34.57,42.71,17.06,24.96,44.21,24.11,23.67,19.77,29.24,22.27,17.47,27.43,16.68,8.61,52.31,18.02,20.12,34.81,26.25,20.29,24.2,19.85,66.75,6.72,36.02,13.82,14.27,15.02,34.99,9.66,12.67,34.79,30.29,23.73,48.25,45.31,21.91,8.58,15.66,37.08
2016-10-25,27.26,28.57,51.02,15.9,37.6,47.42,12.38,74.29,22.68,34.54,42.36,17.03,24.89,44.16,24.12,23.65,19.73,29.23,22.18,17.61,27.43,16.64,8.49,52.33,18.0,20.07,34.53,26.22,20.14,24.04,19.97,67.05,6.65,35.86,13.71,14.27,15.07,34.98,9.69,12.58,34.89,30.48,23.52,48.0,45.79,21.87,8.6,16.31,37.76
2016-10-26,27.16,28.43,50.5,15.64,36.99,47.34,12.32,73.55,22.51,34.45,42.22,17.03,24.8,44.05,23.99,23.57,19.67,29.24,22.1,17.4,27.4,16.49,8.5,51.49,17.83,20.11,34.38,26.08,20.0,24.02,20.1,66.48,6.73,35.32,13.67,14.27,15.05,35.12,9.57,12.37,34.57,30.31,23.3,47.28,45.01,21.77,8.49,16.11,37.47
2016-10-27,27.22,28.05,50.8,15.71,37.11,47.42,12.34,73.04,22.51,33.71,42.0,16.88,24.54,43.85,23.99,23.61,19.5,28.63,22.16,17.1,26.99,16.5,8.46,51.15,17.78,20.23,34.18,26.06,19.81,24.19,20.32,66.16,6.7,34.95,13.81,14.2,15.04,35.94,9.7,12.4,34.5,30.1,23.17,47.24,44.69,21.76,8.49,15.53,37.63
2016-10-28,27.2,28.1,49.32,15.59,37.28,47.49,12.43,72.36,22.61,33.51,42.11,16.88,24.57,43.75,24.05,23.55,19.36,28.64,22.31,17.02,26.96,16.35,8.46,51.18,17.67,20.19,34.26,26.04,19.96,24.25,20.15,66.15,6.68,34.55,13.8,14.2,15.08,35.34,9.64,12.44,34.16,29.93,23.11,46.88,44.17,21.67,8.46,15.77,37.64
2016-10-31,27.14,28.3,49.51,15.76,37.21,47.53,12.51,72.11,22.61,33.75,42.13,16.88,24.37,43.8,24.1,23.46,19.33,28.43,22.3,17.12,27.03,16.31,8.44,51.28,17.74,20.12,34.27,26.02,20.04,24.26,20.14,66.27,6.67,34.68,13.62,14.2,14.98,35.68,9.61,12.43,34.49,30.25,23.03,47.05,45.89,21.77,8.37,15.73,37.68
2016-11-01,27.23,28.0,48.8,15.78,37.07,47.34,12.59,72.06,22.49,32.88,41.69,16.6,24.27,43.89,23.91,23.49,19.41,28.42,22.21,17.05,26.99,16.28,8.44,50.86,17.66,19.93,34.05,25.94,20.03,24.12,20.23,66.19,6.57,34.54,13.47,14.21,14.92,36.34,9.62,12.82,33.32,30.25,22.93,45.72,45.31,21.5,8.28,15.8,37.53
2016-11-02,27.06,27.73,48.09,15.44,37.41,47.04,12.3,71.15,22.36,33.06,41.57,16.48,24.15,43.44,23.73,23.23,19.25,28.17,22.06,16.87,26.92,16.19,8.35,50.47,17.69,19.61,34.48,25.8,19.67,23.85,20.16,66.04,6.72,34.14,13.3,14.02,14.86,36.63,9.48,12.96,32.73,29.79,22.4,45.03,45.4,21.51,8.22,15.42,37.43
2016-11-03,26.86,27.65,48.09,15.29,37.24,47.15,12.37,70.94,22.22,32.8,41.26,16.48,24.02,42.53,23.59,23.2,19.18,28.2,22.07,16.93,26.69,16.1,8.31,50.53,17.76,19.53,34.68,25.82,19.56,23.86,20.34,65.91,6.6,33.96,13.26,14.07,15.06,29.81,9.53,12.91,32.44,29.85,22.38,45.22,45.34,21.18,8.14,15.15,37.21
2016-11-04,26.79,27.49,47.57,15.05,36.81,46.59,12.26,70.35,22.11,31.38,41.28,16.27,23.8,43.02,23.43,23.07,18.94,27.94,21.82,16.8,26.52,15.96,8.19,50.38,17.6,19.3,34.66,25.56,19.2,23.59,20.3,65.46,6.54,33.87,13.34,14.05,14.73,26.29,9.5,12.88,32.3,30.07,22.48,45.68,43.63,21.11,8.08,15.42,36.54
2016-11-07,27.24,28.42,47.98,15.58,38.04,46.92,12.26,72.53,22.42,32.23,42.09,16.33,24.15,43.82,23.77,23.36,18.98,28.34,22.16,17.29,26.98,16.08,8.31,51.66,17.91,19.85,35.0,25.94,19.73,23.93,21.02,67.21,6.74,34.56,13.47,14.05,14.81,25.18,9.58,12.95,34.05,30.59,22.74,48.02,46.3,21.72,8.32,15.32,37.47
2016-11-08,27.27,28.5,47.53,15.56,38.37,46.86,12.44,72.9,22.54,32.69,42.41,16.33,24.3,43.63,23.85,23.51,19.11,28.26,22.25,17.46,27.23,16.17,8.33,52.22,18.05,19.91,35.22,26.03,19.24,23.98,21.39,67.87,6.82,35.11,13.5,14.35,14.98,24.43,9.65,13.05,34.29,30.86,22.85,48.87,47.32,22.04,8.48,15.56,37.97
2016-11-09,27.58,27.52,47.09,15.94,37.12,46.47,12.25,71.54,22.45,31.44,42.98,16.33,24.5,43.97,23.86,23.55,18.83,28.56,22.32,17.33,26.15,16.12,8.19,49.78,17.78,19.75,35.78,26.36,19.38,23.68,21.74,66.49,6.75,33.7,13.33,14.23,14.98,23.67,9.61,12.99,33.17,31.0,22.93,44.7,45.11,21.35,8.24,15.29,37.81
